date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,source,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price
2025-05-05,Telangana,Khammam,Khammam Mandi,Rice,1857.68,2015.9,1946.87,45.38,gov_data,,,,,,,2025,
2025-05-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,2097.11,2322.48,2200.46,64.63,gov_data,,,,,,,2025,
2025-05-05,Telangana,Nizamabad,Nizamabad Mandi,Rice,2173.2,2353.68,2239.16,46.05,gov_data,,,,,,,2025,
2025-05-05,Telangana,Warangal,Warangal Mandi,Rice,1969.35,2150.35,2068.95,30.69,gov_data,,,,,,,2025,
2025-05-04,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4936.14,5107.26,5026.31,35.59,gov_data,,,,,,,2025,
2025-05-04,Telangana,Khammam,Khammam Mandi,Cotton,4705.83,4859.64,4801.07,43.92,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4845.44,5055.98,4936.62,75.95,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4956.83,5189.47,5085.65,32.94,gov_data,,,,,,,2025,
2025-05-04,Telangana,Warangal,Warangal Mandi,Cotton,4762.73,4957.26,4906.27,82.58,gov_data,,,,,,,2025,
2025-05-04,Telangana,Karimnagar,Karimnagar Mandi,Maize,4780.35,5050.12,4927.97,35.97,gov_data,,,,,,,2025,
2025-05-04,Telangana,Khammam,Khammam Mandi,Maize,4926.85,5107.92,4990.76,20.08,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nalgonda,Nalgonda Mandi,Maize,4670.55,4828.99,4764.8,46.28,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nizamabad,Nizamabad Mandi,Maize,4954.25,5095.74,5035.96,93.18,gov_data,,,,,,,2025,
2025-05-04,Telangana,Warangal,Warangal Mandi,Maize,4775.61,4995.57,4923.68,12.69,gov_data,,,,,,,2025,
2025-05-04,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4927.72,5146.74,5018.6,82.19,gov_data,,,,,,,2025,
2025-05-04,Telangana,Khammam,Khammam Mandi,Red Gram,4946.99,5052.62,5000.48,52.81,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4856.17,5113.13,4994.13,52.87,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,5106.44,5325.31,5222.59,71.73,gov_data,,,,,,,2025,
2025-05-04,Telangana,Warangal,Warangal Mandi,Red Gram,4901.6,5092.17,4964.34,73.74,gov_data,,,,,,,2025,
2025-05-04,Telangana,Karimnagar,Karimnagar Mandi,Rice,1913.1,2072.93,1979.95,58.03,gov_data,,,,,,,2025,
2025-05-04,Telangana,Khammam,Khammam Mandi,Rice,1873.38,2081.05,2013.53,21.86,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,1810.78,1974.69,1905.91,23.79,gov_data,,,,,,,2025,
2025-05-04,Telangana,Nizamabad,Nizamabad Mandi,Rice,1883.5,2074.83,1995.1,98.23,gov_data,,,,,,,2025,
2025-05-04,Telangana,Warangal,Warangal Mandi,Rice,1853.05,2060.6,1947.57,54.79,gov_data,,,,,,,2025,
2025-05-03,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4984.34,5177.46,5078.71,62.1,gov_data,,,,,,,2025,
2025-05-03,Telangana,Khammam,Khammam Mandi,Cotton,5064.16,5299.83,5169.1,77.24,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4783.96,4970.83,4861.16,60.59,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5160.35,5408.91,5268.1,39.16,gov_data,,,,,,,2025,
2025-05-03,Telangana,Warangal,Warangal Mandi,Cotton,4757.33,4941.71,4873.31,65.02,gov_data,,,,,,,2025,
2025-05-03,Telangana,Karimnagar,Karimnagar Mandi,Maize,4832.48,4969.73,4902.57,39.96,gov_data,,,,,,,2025,
2025-05-03,Telangana,Khammam,Khammam Mandi,Maize,4915.23,5074.46,5003.45,47.82,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nalgonda,Nalgonda Mandi,Maize,5001.27,5207.28,5088.59,56.34,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nizamabad,Nizamabad Mandi,Maize,4797.63,5007.46,4872.99,64.86,gov_data,,,,,,,2025,
2025-05-03,Telangana,Warangal,Warangal Mandi,Maize,4982.72,5185.21,5093.07,99.86,gov_data,,,,,,,2025,
2025-05-03,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4822.38,4994.38,4881.01,51.71,gov_data,,,,,,,2025,
2025-05-03,Telangana,Khammam,Khammam Mandi,Red Gram,4775.74,5007.25,4908.13,51.62,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5016.76,5166.8,5082.51,95.39,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,5031.43,5229.73,5084.57,76.04,gov_data,,,,,,,2025,
2025-05-03,Telangana,Warangal,Warangal Mandi,Red Gram,4961.69,5111.49,5058.45,18.73,gov_data,,,,,,,2025,
2025-05-03,Telangana,Karimnagar,Karimnagar Mandi,Rice,2044.22,2207.82,2150.81,73.34,gov_data,,,,,,,2025,
2025-05-03,Telangana,Khammam,Khammam Mandi,Rice,2007.51,2214.31,2137.68,86.68,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,2034.58,2210.33,2118.31,77.85,gov_data,,,,,,,2025,
2025-05-03,Telangana,Nizamabad,Nizamabad Mandi,Rice,1991.08,2175.05,2097.77,43.44,gov_data,,,,,,,2025,
2025-05-03,Telangana,Warangal,Warangal Mandi,Rice,1665.87,1939.68,1792.7,41.84,gov_data,,,,,,,2025,
2025-05-02,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4861.7,5150.19,5005.29,44.08,gov_data,,,,,,,2025,
2025-05-02,Telangana,Khammam,Khammam Mandi,Cotton,5084.92,5283.4,5168.88,72.19,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4760.98,4946.56,4854.62,66.95,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4824.7,5052.9,4946.59,29.99,gov_data,,,,,,,2025,
2025-05-02,Telangana,Warangal,Warangal Mandi,Cotton,4973.16,5211.92,5072.04,79.92,gov_data,,,,,,,2025,
2025-05-02,Telangana,Karimnagar,Karimnagar Mandi,Maize,4940.29,5159.21,5012.06,64.14,gov_data,,,,,,,2025,
2025-05-02,Telangana,Khammam,Khammam Mandi,Maize,4884.28,5117.26,4992.03,49.25,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nalgonda,Nalgonda Mandi,Maize,4897.08,5175.23,5026.45,15.91,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nizamabad,Nizamabad Mandi,Maize,4624.69,4860.25,4762.92,67.59,gov_data,,,,,,,2025,
2025-05-02,Telangana,Warangal,Warangal Mandi,Maize,5005.8,5127.58,5068.89,70.97,gov_data,,,,,,,2025,
2025-05-02,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4924.31,5166.65,5059.66,22.3,gov_data,,,,,,,2025,
2025-05-02,Telangana,Khammam,Khammam Mandi,Red Gram,4906.53,5196.73,5050.74,50.74,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4901.42,5158.82,5040.42,68.25,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4801.67,4926.89,4855.24,86.49,gov_data,,,,,,,2025,
2025-05-02,Telangana,Warangal,Warangal Mandi,Red Gram,4985.5,5201.44,5072.78,63.78,gov_data,,,,,,,2025,
2025-05-02,Telangana,Karimnagar,Karimnagar Mandi,Rice,1828.42,2004.25,1943.95,35.3,gov_data,,,,,,,2025,
2025-05-02,Telangana,Khammam,Khammam Mandi,Rice,2017.51,2178.64,2108.64,68.02,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,1779.04,1981.85,1908.85,86.42,gov_data,,,,,,,2025,
2025-05-02,Telangana,Nizamabad,Nizamabad Mandi,Rice,1887.6,2080.34,1952.28,95.88,gov_data,,,,,,,2025,
2025-05-02,Telangana,Warangal,Warangal Mandi,Rice,1919.84,2194.27,2055.22,52.59,gov_data,,,,,,,2025,
2025-05-01,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5007.11,5204.11,5069.89,53.52,gov_data,,,,,,,2025,
2025-05-01,Telangana,Khammam,Khammam Mandi,Cotton,4898.92,5071.68,4952.2,24.55,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4999.9,5128.54,5056.33,76.53,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4926.6,5160.63,5011.38,16.39,gov_data,,,,,,,2025,
2025-05-01,Telangana,Warangal,Warangal Mandi,Cotton,4879.91,5048.2,4987.35,54.16,gov_data,,,,,,,2025,
2025-05-01,Telangana,Karimnagar,Karimnagar Mandi,Maize,4928.01,5186.33,5041.53,76.45,gov_data,,,,,,,2025,
2025-05-01,Telangana,Khammam,Khammam Mandi,Maize,4889.06,5105.89,5025.55,30.14,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nalgonda,Nalgonda Mandi,Maize,4858.92,5057.7,4928.17,30.75,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nizamabad,Nizamabad Mandi,Maize,4763.79,4983.8,4855.39,94.93,gov_data,,,,,,,2025,
2025-05-01,Telangana,Warangal,Warangal Mandi,Maize,4518.96,4707.48,4631.01,79.26,gov_data,,,,,,,2025,
2025-05-01,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4917.83,5126.85,5033.61,28.63,gov_data,,,,,,,2025,
2025-05-01,Telangana,Khammam,Khammam Mandi,Red Gram,4958.37,5127.85,5059.25,42.39,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4856.6,5116.71,4978.25,85.53,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4745.07,4947.38,4879.4,43.44,gov_data,,,,,,,2025,
2025-05-01,Telangana,Warangal,Warangal Mandi,Red Gram,5083.23,5194.88,5141.61,42.21,gov_data,,,,,,,2025,
2025-05-01,Telangana,Karimnagar,Karimnagar Mandi,Rice,1717.07,1934.54,1822.29,94.75,gov_data,,,,,,,2025,
2025-05-01,Telangana,Khammam,Khammam Mandi,Rice,1688.25,1886.92,1810.5,94.01,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,1741.59,1937.85,1853.8,69.65,gov_data,,,,,,,2025,
2025-05-01,Telangana,Nizamabad,Nizamabad Mandi,Rice,1855.56,2020.55,1934.68,44.25,gov_data,,,,,,,2025,
2025-05-01,Telangana,Warangal,Warangal Mandi,Rice,1826.49,2107.14,1973.88,18.2,gov_data,,,,,,,2025,
2025-04-30,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5008.57,5187.89,5070.54,59.35,gov_data,,,,,,,2025,
2025-04-30,Telangana,Khammam,Khammam Mandi,Cotton,4879.3,5126.85,5005.99,76.14,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4912.85,5179.47,5035.61,96.23,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4792.89,4966.55,4874.29,68.46,gov_data,,,,,,,2025,
2025-04-30,Telangana,Warangal,Warangal Mandi,Cotton,5146.36,5317.17,5234.83,30.47,gov_data,,,,,,,2025,
2025-04-30,Telangana,Karimnagar,Karimnagar Mandi,Maize,4837.33,4976.47,4895.81,34.31,gov_data,,,,,,,2025,
2025-04-30,Telangana,Khammam,Khammam Mandi,Maize,4986.54,5230.89,5097.4,54.41,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nalgonda,Nalgonda Mandi,Maize,4871.07,5030.05,4939.2,43.05,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nizamabad,Nizamabad Mandi,Maize,5078.45,5222.46,5155.6,96.33,gov_data,,,,,,,2025,
2025-04-30,Telangana,Warangal,Warangal Mandi,Maize,4890.43,5069.03,4951.99,81.06,gov_data,,,,,,,2025,
2025-04-30,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,5047.21,5217.08,5114.76,55.86,gov_data,,,,,,,2025,
2025-04-30,Telangana,Khammam,Khammam Mandi,Red Gram,4849.69,4996.79,4904.73,23.79,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4864.64,5083.96,4961.12,79.12,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4849.65,5072.91,4964.47,63.15,gov_data,,,,,,,2025,
2025-04-30,Telangana,Warangal,Warangal Mandi,Red Gram,4723.92,4928.34,4825.85,50.1,gov_data,,,,,,,2025,
2025-04-30,Telangana,Karimnagar,Karimnagar Mandi,Rice,1989.39,2261.95,2118.85,68.32,gov_data,,,,,,,2025,
2025-04-30,Telangana,Khammam,Khammam Mandi,Rice,1821.78,2050.61,1943.75,10.58,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nalgonda,Nalgonda Mandi,Rice,1782.4,2002.87,1880.77,20.32,gov_data,,,,,,,2025,
2025-04-30,Telangana,Nizamabad,Nizamabad Mandi,Rice,2098.61,2316.43,2211.81,30.26,gov_data,,,,,,,2025,
2025-04-30,Telangana,Warangal,Warangal Mandi,Rice,1926.51,2121.89,2008.72,49.9,gov_data,,,,,,,2025,
2025-04-29,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4953.44,5224.02,5083.41,78.36,gov_data,,,,,,,2025,
2025-04-29,Telangana,Khammam,Khammam Mandi,Cotton,4943.63,5146.26,5074.42,96.1,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4835.85,5022.58,4950.93,60.46,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4857.37,5040.11,4927.81,61.61,gov_data,,,,,,,2025,
2025-04-29,Telangana,Warangal,Warangal Mandi,Cotton,4966.89,5175.85,5107.23,46.35,gov_data,,,,,,,2025,
2025-04-29,Telangana,Karimnagar,Karimnagar Mandi,Maize,4865.2,5078.24,4979.12,15.2,gov_data,,,,,,,2025,
2025-04-29,Telangana,Khammam,Khammam Mandi,Maize,4937.94,5118.6,5051.63,72.13,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nalgonda,Nalgonda Mandi,Maize,4905.14,5094.28,5038.08,19.62,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nizamabad,Nizamabad Mandi,Maize,4913.64,5062.17,5001.03,95.48,gov_data,,,,,,,2025,
2025-04-29,Telangana,Warangal,Warangal Mandi,Maize,4758.23,4994.08,4876.98,99.41,gov_data,,,,,,,2025,
2025-04-29,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4877.97,5061.2,4964.88,95.81,gov_data,,,,,,,2025,
2025-04-29,Telangana,Khammam,Khammam Mandi,Red Gram,4757.2,5002.18,4862.73,91.64,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4981.49,5191.61,5076.34,52.29,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,5042.6,5175.0,5095.69,62.46,gov_data,,,,,,,2025,
2025-04-29,Telangana,Warangal,Warangal Mandi,Red Gram,4939.64,5124.46,5067.73,76.8,gov_data,,,,,,,2025,
2025-04-29,Telangana,Karimnagar,Karimnagar Mandi,Rice,1822.84,2024.06,1892.15,85.95,gov_data,,,,,,,2025,
2025-04-29,Telangana,Khammam,Khammam Mandi,Rice,1762.44,1968.7,1846.59,40.89,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,1955.56,2135.38,2028.15,91.3,gov_data,,,,,,,2025,
2025-04-29,Telangana,Nizamabad,Nizamabad Mandi,Rice,1822.67,1996.19,1914.93,23.43,gov_data,,,,,,,2025,
2025-04-29,Telangana,Warangal,Warangal Mandi,Rice,1976.38,2203.48,2062.12,88.68,gov_data,,,,,,,2025,
2025-04-28,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4863.32,5071.71,5007.3,75.24,gov_data,,,,,,,2025,
2025-04-28,Telangana,Khammam,Khammam Mandi,Cotton,4946.29,5134.56,4998.11,88.22,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4954.74,5154.68,5053.94,64.49,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4768.21,4996.36,4917.51,65.12,gov_data,,,,,,,2025,
2025-04-28,Telangana,Warangal,Warangal Mandi,Cotton,4820.62,5077.35,4959.64,44.4,gov_data,,,,,,,2025,
2025-04-28,Telangana,Karimnagar,Karimnagar Mandi,Maize,5061.6,5223.12,5150.84,68.06,gov_data,,,,,,,2025,
2025-04-28,Telangana,Khammam,Khammam Mandi,Maize,4951.84,5138.22,5042.38,52.79,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nalgonda,Nalgonda Mandi,Maize,5049.35,5244.32,5160.76,42.66,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nizamabad,Nizamabad Mandi,Maize,4913.53,5119.12,5057.04,76.09,gov_data,,,,,,,2025,
2025-04-28,Telangana,Warangal,Warangal Mandi,Maize,5018.72,5248.01,5133.05,34.75,gov_data,,,,,,,2025,
2025-04-28,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4915.8,5107.23,5021.83,73.69,gov_data,,,,,,,2025,
2025-04-28,Telangana,Khammam,Khammam Mandi,Red Gram,5137.46,5287.82,5214.03,71.78,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4928.13,5072.25,5004.21,32.95,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4995.9,5167.95,5054.59,22.99,gov_data,,,,,,,2025,
2025-04-28,Telangana,Warangal,Warangal Mandi,Red Gram,4871.95,5041.38,4953.41,62.84,gov_data,,,,,,,2025,
2025-04-28,Telangana,Karimnagar,Karimnagar Mandi,Rice,1775.4,2025.1,1900.42,54.41,gov_data,,,,,,,2025,
2025-04-28,Telangana,Khammam,Khammam Mandi,Rice,1810.43,1972.67,1891.56,66.95,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,2041.33,2215.98,2125.17,32.54,gov_data,,,,,,,2025,
2025-04-28,Telangana,Nizamabad,Nizamabad Mandi,Rice,2002.78,2215.72,2151.14,23.73,gov_data,,,,,,,2025,
2025-04-28,Telangana,Warangal,Warangal Mandi,Rice,2014.02,2183.39,2075.13,43.54,gov_data,,,,,,,2025,
2025-04-27,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4955.3,5199.78,5101.83,43.96,gov_data,,,,,,,2025,
2025-04-27,Telangana,Khammam,Khammam Mandi,Cotton,5010.98,5129.25,5069.8,77.06,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4830.64,5084.55,4965.38,50.62,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4585.91,4860.82,4726.53,79.19,gov_data,,,,,,,2025,
2025-04-27,Telangana,Warangal,Warangal Mandi,Cotton,4917.21,5112.66,5034.36,28.93,gov_data,,,,,,,2025,
2025-04-27,Telangana,Karimnagar,Karimnagar Mandi,Maize,4871.05,5054.63,4974.69,40.85,gov_data,,,,,,,2025,
2025-04-27,Telangana,Khammam,Khammam Mandi,Maize,5038.11,5328.57,5179.12,93.17,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nalgonda,Nalgonda Mandi,Maize,4737.02,4932.73,4845.78,28.03,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nizamabad,Nizamabad Mandi,Maize,4628.32,4862.52,4752.09,83.53,gov_data,,,,,,,2025,
2025-04-27,Telangana,Warangal,Warangal Mandi,Maize,4987.15,5215.6,5076.12,17.56,gov_data,,,,,,,2025,
2025-04-27,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4920.05,5105.97,5015.1,73.22,gov_data,,,,,,,2025,
2025-04-27,Telangana,Khammam,Khammam Mandi,Red Gram,4782.06,5011.08,4909.8,41.79,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4791.67,4993.19,4926.54,21.9,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4913.86,5108.39,5027.67,44.17,gov_data,,,,,,,2025,
2025-04-27,Telangana,Warangal,Warangal Mandi,Red Gram,4977.75,5222.75,5106.21,79.79,gov_data,,,,,,,2025,
2025-04-27,Telangana,Karimnagar,Karimnagar Mandi,Rice,1805.41,2037.99,1894.54,72.54,gov_data,,,,,,,2025,
2025-04-27,Telangana,Khammam,Khammam Mandi,Rice,1943.68,2114.57,2005.56,59.74,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1819.34,2068.84,1963.66,90.46,gov_data,,,,,,,2025,
2025-04-27,Telangana,Nizamabad,Nizamabad Mandi,Rice,1922.18,2024.14,1973.29,60.68,gov_data,,,,,,,2025,
2025-04-27,Telangana,Warangal,Warangal Mandi,Rice,1771.18,1997.37,1913.56,69.02,gov_data,,,,,,,2025,
2025-04-26,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4827.5,4948.71,4884.11,48.74,gov_data,,,,,,,2025,
2025-04-26,Telangana,Khammam,Khammam Mandi,Cotton,4911.86,5124.96,4988.27,18.49,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4734.07,5008.23,4872.76,90.21,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4813.61,4925.98,4872.0,79.98,gov_data,,,,,,,2025,
2025-04-26,Telangana,Warangal,Warangal Mandi,Cotton,4958.68,5084.02,5019.8,56.24,gov_data,,,,,,,2025,
2025-04-26,Telangana,Karimnagar,Karimnagar Mandi,Maize,4881.46,5075.33,5018.9,14.45,gov_data,,,,,,,2025,
2025-04-26,Telangana,Khammam,Khammam Mandi,Maize,4837.32,5056.9,4938.93,87.26,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nalgonda,Nalgonda Mandi,Maize,4929.17,5102.82,5002.09,92.77,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nizamabad,Nizamabad Mandi,Maize,5019.67,5175.22,5093.97,24.4,gov_data,,,,,,,2025,
2025-04-26,Telangana,Warangal,Warangal Mandi,Maize,4943.9,5168.89,5062.51,39.7,gov_data,,,,,,,2025,
2025-04-26,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,5045.67,5167.38,5101.6,86.1,gov_data,,,,,,,2025,
2025-04-26,Telangana,Khammam,Khammam Mandi,Red Gram,4963.55,5145.28,5084.87,40.06,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4988.83,5118.28,5064.15,28.95,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4932.79,5140.18,5003.84,39.4,gov_data,,,,,,,2025,
2025-04-26,Telangana,Warangal,Warangal Mandi,Red Gram,4966.59,5170.85,5099.53,63.51,gov_data,,,,,,,2025,
2025-04-26,Telangana,Karimnagar,Karimnagar Mandi,Rice,1991.21,2189.61,2070.28,18.86,gov_data,,,,,,,2025,
2025-04-26,Telangana,Khammam,Khammam Mandi,Rice,1990.76,2142.48,2041.82,13.86,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,1960.21,2171.93,2097.89,43.9,gov_data,,,,,,,2025,
2025-04-26,Telangana,Nizamabad,Nizamabad Mandi,Rice,1822.71,2014.5,1950.15,52.5,gov_data,,,,,,,2025,
2025-04-26,Telangana,Warangal,Warangal Mandi,Rice,1888.32,2079.0,1991.65,85.65,gov_data,,,,,,,2025,
2025-04-25,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5107.96,5364.69,5215.99,89.04,gov_data,,,,,,,2025,
2025-04-25,Telangana,Khammam,Khammam Mandi,Cotton,4885.77,5074.38,5017.88,52.42,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4954.71,5222.74,5083.82,59.21,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4829.76,5023.81,4915.08,52.09,gov_data,,,,,,,2025,
2025-04-25,Telangana,Warangal,Warangal Mandi,Cotton,4978.24,5179.44,5092.97,54.15,gov_data,,,,,,,2025,
2025-04-25,Telangana,Karimnagar,Karimnagar Mandi,Maize,4999.71,5198.97,5111.1,19.48,gov_data,,,,,,,2025,
2025-04-25,Telangana,Khammam,Khammam Mandi,Maize,4844.3,5047.48,4939.6,47.46,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nalgonda,Nalgonda Mandi,Maize,4810.32,5003.15,4952.74,81.87,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nizamabad,Nizamabad Mandi,Maize,4806.65,5009.49,4881.7,48.63,gov_data,,,,,,,2025,
2025-04-25,Telangana,Warangal,Warangal Mandi,Maize,4895.16,5094.62,5029.11,41.57,gov_data,,,,,,,2025,
2025-04-25,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4863.82,5031.49,4946.98,35.44,gov_data,,,,,,,2025,
2025-04-25,Telangana,Khammam,Khammam Mandi,Red Gram,4667.46,4880.81,4802.45,78.44,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4904.11,5109.85,4982.68,32.15,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4795.82,5066.75,4916.95,10.03,gov_data,,,,,,,2025,
2025-04-25,Telangana,Warangal,Warangal Mandi,Red Gram,4766.17,4963.11,4892.13,47.06,gov_data,,,,,,,2025,
2025-04-25,Telangana,Karimnagar,Karimnagar Mandi,Rice,1938.25,2163.22,2072.13,49.46,gov_data,,,,,,,2025,
2025-04-25,Telangana,Khammam,Khammam Mandi,Rice,1864.14,2148.37,2003.55,95.61,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nalgonda,Nalgonda Mandi,Rice,1791.58,1962.64,1906.61,73.13,gov_data,,,,,,,2025,
2025-04-25,Telangana,Nizamabad,Nizamabad Mandi,Rice,1880.5,2112.8,1993.53,58.45,gov_data,,,,,,,2025,
2025-04-25,Telangana,Warangal,Warangal Mandi,Rice,1808.83,2007.26,1950.86,79.55,gov_data,,,,,,,2025,
2025-04-24,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5099.61,5300.66,5179.45,62.84,gov_data,,,,,,,2025,
2025-04-24,Telangana,Khammam,Khammam Mandi,Cotton,4905.53,5068.98,5003.51,92.41,gov_data,,,,,,,2025,
2025-04-24,Telangana,Nalgonda,Nalgonda Mandi,Cotton,5028.87,5198.4,5146.76,40.36,gov_data,,,,,,,2025,
